SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
5769,PE(17:0_14:1)+H,C7 H13_13C1,C7H13_13C1,ISO,2,31,98.10471818,5696.458984,98.10453147,1.9031534,15.262298,
5769,PE(17:0_14:1)+H,C8 H11,C8H11,C2,2,34,107.0856809,18768.58008,107.0855265,1.441988995,15.262298,
5769,PE(17:0_14:1)+H,C8 H11_13C1,C8H11_13C1,ISO,2,35,108.0887238,2880.071045,108.0888815,-1.458324686,15.262298,
5769,PE(17:0_14:1)+H,C8 H13,C8H13,C2,2,36,109.101324,119751.4297,109.1011765,1.351955529,15.262298,
5769,PE(17:0_14:1)+H,C8 H13_13C1,C8H13_13C1,ISO,2,37,110.1046138,8308.555664,110.1045315,0.747445764,15.262298,
5769,PE(17:0_14:1)+H,C8 H15,C8H15,C2,2,39,111.116964,46270.51563,111.1168265,1.23767196,15.262298,
5769,PE(17:0_14:1)+H,C8 H15_13C1,C8H15_13C1,ISO,2,40,112.1202823,3982.802002,112.1201815,0.898923442,15.262298,
5769,PE(17:0_14:1)+H,C9 H13,C9H13,C2,2,46,121.1012072,65197.625,121.1011765,0.254053572,15.262298,
5769,PE(17:0_14:1)+H,C9 H13_13C1,C9H13_13C1,ISO,2,47,122.1045766,7789.6875,122.1045315,0.36960871,15.262298,
5769,PE(17:0_14:1)+H,C9 H15,C9H15,C2,2,48,123.1167845,45415.72266,123.1168265,-0.34056235,15.262298,
5769,PE(17:0_14:1)+H,C9 H15_13C1,C9H15_13C1,ISO,2,49,124.119871,3832.389404,124.1201815,-2.501451714,15.262298,
5769,PE(17:0_14:1)+H,C9 H17,C9H17,C2,2,52,125.1323357,5980.572754,125.1324765,-1.12502935,15.262298,
5769,PE(17:0_14:1)+H,C10 H15,C10H15,C2,2,55,135.1166872,50768.07813,135.1168265,-1.030827296,15.262298,
5769,PE(17:0_14:1)+H,C10 H15_13C1,C10H15_13C1,ISO,2,56,136.1198847,5603.327148,136.1201815,-2.180545075,15.262298,
5769,PE(17:0_14:1)+H,C10 H17,C10H17,C2,2,57,137.1322916,12841.52246,137.1324765,-1.347749415,15.262298,
5769,PE(17:0_14:1)+H,C11 H17,C11H17,C2,2,59,149.1322739,14619.375,149.1324765,-1.358529798,15.262298,
5769,PE(17:0_14:1)+H,C11 H17_13C1,C11H17_13C1,ISO,2,60,150.135214,4025.354248,150.1358315,-4.112825865,15.262298,
5769,PE(17:0_14:1)+H,C11 H19,C11H19,C2,2,61,151.14802,4665.42627,151.1481265,-0.704323006,15.262298,
5769,PE(17:0_14:1)+H,14:1+75.04,MG(R1)-OH,C01,2,76,283.2257667,16504.66016,283.2267715,-3.547508269,15.262298,
5769,PE(17:0_14:1)+H,17:0+75.04,MG(R2)-OH,C01,2,80,327.2887089,13747.78125,327.2893715,-2.024272814,15.262298,
5769,PE(17:0_14:1)+H,31:1+75.04,NL[PE],C0,2,83,535.4704254,99883.44531,535.4720865,-3.102022284,15.262298,
5769,PE(17:0_14:1)+H,31:1+75.04_13C1,NL[PE]_13C1,ISO,2,84,536.4741566,51450.01953,536.4754415,-2.395026447,15.262298,
5829,PE(17:0_14:1)+H,C6 H9,C6H9,C2,2,13,81.07026984,1383400.5,81.06987647,4.852167924,15.443724,
5829,PE(17:0_14:1)+H,C6 H9_13C1,C6H9_13C1,ISO,2,14,82.07359519,105534.5313,82.07323147,4.43162604,15.443724,
5829,PE(17:0_14:1)+H,C6 H11,C6H11,C2,2,15,83.08592869,1259481.75,83.08552647,4.841036933,15.443724,
5829,PE(17:0_14:1)+H,C6 H11_13C1,C6H11_13C1,ISO,2,16,84.08912286,43674.10938,84.08888147,2.870595817,15.443724,
5829,PE(17:0_14:1)+H,C6 H13,C6H13,C2,2,19,85.10153674,986465.9375,85.10117647,4.233434503,15.443724,
5829,PE(17:0_14:1)+H,C6 H13_13C1,C6H13_13C1,ISO,2,21,86.10476096,47509.23047,86.10453147,2.665235476,15.443724,
5829,PE(17:0_14:1)+H,C7 H9,C7H9,C2,2,22,93.07013625,340630.2188,93.06987647,2.791201711,15.443724,
5829,PE(17:0_14:1)+H,C7 H11,C7H11,C2,2,23,95.08576426,1981558.375,95.08552647,2.500811338,15.443724,
5829,PE(17:0_14:1)+H,C7 H11_13C1,C7H11_13C1,ISO,2,24,96.08912011,121730.6875,96.08888147,2.483562084,15.443724,
5829,PE(17:0_14:1)+H,C7 H13,C7H13,C2,2,26,97.10140194,1478812.125,97.10117647,2.32203575,15.443724,
5829,PE(17:0_14:1)+H,C7 H13_13C1,C7H13_13C1,ISO,2,28,98.10472612,122258.1172,98.10453147,1.984147919,15.443724,
5829,PE(17:0_14:1)+H,C8 H11,C8H11,C2,2,33,107.0856241,279582.4375,107.0855265,0.911441408,15.443724,
5829,PE(17:0_14:1)+H,C8 H13,C8H13,C2,2,34,109.1012974,1751597.375,109.1011765,1.108276715,15.443724,
5829,PE(17:0_14:1)+H,C8 H13_13C1,C8H13_13C1,ISO,2,35,110.1046463,164239.0313,110.1045315,1.042792677,15.443724,
5829,PE(17:0_14:1)+H,C8 H15,C8H15,C2,2,37,111.1168827,638302.375,111.1168265,0.505772241,15.443724,
5829,PE(17:0_14:1)+H,C8 H15_13C1,C8H15_13C1,ISO,2,38,112.1202628,50615.58203,112.1201815,0.725820064,15.443724,
5829,PE(17:0_14:1)+H,C9 H13,C9H13,C2,2,40,121.1011054,1176492.5,121.1011765,-0.586724845,15.443724,
5829,PE(17:0_14:1)+H,C9 H13_13C1,C9H13_13C1,ISO,2,41,122.1045066,123133.3281,122.1045315,-0.203739952,15.443724,
5829,PE(17:0_14:1)+H,C9 H15,C9H15,C2,2,42,123.1167442,735888.5,123.1168265,-0.668024006,15.443724,
5829,PE(17:0_14:1)+H,C9 H15_13C1,C9H15_13C1,ISO,2,43,124.1199961,53316.26953,124.1201815,-1.493327617,15.443724,
5829,PE(17:0_14:1)+H,C9 H17,C9H17,C2,2,45,125.1322502,76183.17969,125.1324765,-1.808478151,15.443724,
5829,PE(17:0_14:1)+H,C10 H15,C10H15,C2,2,46,135.1166408,833885.875,135.1168265,-1.373885302,15.443724,
5829,PE(17:0_14:1)+H,C10 H15_13C1,C10H15_13C1,ISO,2,47,136.1200901,93475.64844,136.1201815,-0.67097933,15.443724,
5829,PE(17:0_14:1)+H,C10 H17,C10H17,C2,2,48,137.1323756,149010.5313,137.1324765,-0.735910859,15.443724,
5829,PE(17:0_14:1)+H,C10 H19,C10H19,C2,2,50,139.1476981,40445.24609,139.1481265,-3.078526281,15.443724,
5829,PE(17:0_14:1)+H,C11 H17,C11H17,C2,2,51,149.1321362,257859.9531,149.1324765,-2.281492983,15.443724,
5829,PE(17:0_14:1)+H,C11 H19,C11H19,C2,2,53,151.1476994,38298.08203,151.1481265,-2.825468255,15.443724,
5829,PE(17:0_14:1)+H,14:1+75.04,MG(R1)-OH,C01,2,65,283.2258123,189083.4063,283.2267715,-3.386504907,15.443724,
5829,PE(17:0_14:1)+H,17:0+75.04,MG(R2)-OH,C01,2,67,327.2884824,277552.5938,327.2893715,-2.716456951,15.443724,
5829,PE(17:0_14:1)+H,17:0+75.04_13C1,MG(R2)-OH_13C1,ISO,2,68,328.292352,53342.17969,328.2927265,-1.140532961,15.443724,
5829,PE(17:0_14:1)+H,31:1+75.04,NL[PE],C0,2,71,535.4701216,1874948.125,535.4720865,-3.669361585,15.443724,
5829,PE(17:0_14:1)+H,31:1+75.04_13C1,NL[PE]_13C1,ISO,2,72,536.4734336,740637.5625,536.4754415,-3.742706576,15.443724,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
2336,PI(33:1)+NH4,33:1+75.04,"NL[PI,+NH4]+H",C0,2,13,563.501903,5965805.778,563.5033865,-2.632537251,16.273833,
2339,PI(33:1)+NH4,33:1+75.04,"NL[PI,+NH4]+H",C0,2,1,563.5035507,843226.6002,563.5033865,0.291420712,16.356643,
2685,PI(33:1)+NH4,33:1+75.04,"NL[PI,+NH4]+H",C0,2,20,563.501903,237292.9063,563.5033865,-2.632537251,16.273823,
2685,PI(33:1)+NH4,33:1+75.04_13C1,"NL[PI,+NH4]+H_13C1",ISO,2,21,564.5054837,105970.5781,564.5067415,-2.22810345,16.273823,
2685,PI(33:1)+NH4,33:1+75.04_13C2,"NL[PI,+NH4]+H_13C2",ISO,2,22,565.5103032,13443.54004,565.5100965,0.365503878,16.273823,
2705,PI(33:1)+NH4,33:1+75.04,"NL[PI,+NH4]+H",C0,2,34,563.5035507,1177702.875,563.5033865,0.291420712,16.356633,
2705,PI(33:1)+NH4,33:1+75.04_13C1,"NL[PI,+NH4]+H_13C1",ISO,2,35,564.5068263,4071367.75,564.5067415,0.150339076,16.356633,
2705,PI(33:1)+NH4,33:1+75.04_13C2,"NL[PI,+NH4]+H_13C2",ISO,2,36,565.5095969,1972532.75,565.5100965,-0.883429471,16.356633,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
1720,PI(15:0_18:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,25,241.0113269,206056.5719,241.0118815,-2.30129789,15.73143979,
1720,PI(15:0_18:1)-H,15:0+17.00,R1-H,C1,2,26,241.2168553,300141.3316,241.2173035,-1.858401708,15.73143979,
1720,PI(15:0_18:1)-H,C6 H12 O9 P1,IP,C0,2,27,259.0216029,14005.51092,259.0224465,-3.257088707,15.73143979,
1720,PI(15:0_18:1)-H,18:1+17.00,R2-H,C1,2,28,281.2484456,300577.8299,281.2486035,-0.561369302,15.73143979,
1720,PI(15:0_18:1)-H,15:0+152.99,LPA(R1)-H3O,C2,2,35,377.2087801,40378.30548,377.2098515,-2.840296112,15.73143979,
1720,PI(15:0_18:1)-H,NL[18:1+162.05],LPA(R1)-H,C2,2,37,395.2205634,3929.358523,395.2204165,0.371682082,15.73143979,
1720,PI(15:0_18:1)-H,NL[18:1+18.01],LPI(R1)-H2O-H,C1,2,40,539.2612395,13287.08364,539.2626765,-2.664856323,15.73143979,
1730,PI(15:0_18:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,23,241.0113269,34908.37891,241.0118815,-2.30129789,15.560416,
1730,PI(15:0_18:1)-H,15:0+17.00,R1-H,C1,2,24,241.2168553,58731.04688,241.2173035,-1.858401708,15.560416,
1730,PI(15:0_18:1)-H,C6 H10 O8 P1_13C1,PH(INOSITOL)-H2O-H_13C1,ISO,2,25,242.0150363,3668.808594,242.0152365,-0.827199288,15.560416,
1730,PI(15:0_18:1)-H,15:0+17.00_13C1,R1-H_13C1,ISO,2,26,242.2200865,6609.605957,242.2206585,-2.361694909,15.560416,
1730,PI(15:0_18:1)-H,C6 H12 O9 P1,IP,C0,2,28,259.0216029,3623.313721,259.0224465,-3.257088707,15.560416,
1730,PI(15:0_18:1)-H,18:1+17.00,R2-H,C1,2,31,281.2484456,54065.55469,281.2486035,-0.561369302,15.560416,
1730,PI(15:0_18:1)-H,18:1+17.00_13C1,R2-H_13C1,ISO,2,32,282.2518981,11660.69434,282.2519585,-0.214081276,15.560416,
1730,PI(15:0_18:1)-H,15:0+152.99,LPA(R1)-H3O,C2,2,35,377.2087801,8980.332031,377.2098515,-2.840296112,15.560416,
1749,PI(15:0_18:1)-H,C6 H10 O8 P1,PH(INOSITOL)-H2O-H,C0,2,15,241.011275,203534.7344,241.0118815,-2.516459729,15.741028,
1749,PI(15:0_18:1)-H,15:0+17.00,R1-H,C1,2,16,241.2168027,296468.0313,241.2173035,-2.076448407,15.741028,
1749,PI(15:0_18:1)-H,C6 H10 O8 P1_13C1,PH(INOSITOL)-H2O-H_13C1,ISO,2,17,242.0150141,9434.658203,242.0152365,-0.918947491,15.741028,
1749,PI(15:0_18:1)-H,15:0+17.00_13C1,R1-H_13C1,ISO,2,18,242.2202044,47272.41797,242.2206585,-1.875010335,15.741028,
1749,PI(15:0_18:1)-H,C6 H12 O9 P1,IP,C0,2,19,259.0219001,13834.10352,259.0224465,-2.109772707,15.741028,
1749,PI(15:0_18:1)-H,18:1+17.00,R2-H,C1,2,20,281.2482579,296899.1875,281.2486035,-1.229075196,15.741028,
1749,PI(15:0_18:1)-H,18:1+17.00_13C1,R2-H_13C1,ISO,2,21,282.2518265,52054.97266,282.2519585,-0.467944392,15.741028,
1749,PI(15:0_18:1)-H,15:0+152.99,LPA(R1)-H3O,C2,2,24,377.2095971,39884.13281,377.2098515,-0.674389291,15.741028,
1749,PI(15:0_18:1)-H,15:0+152.99_13C1,LPA(R1)-H3O_13C1,ISO,2,25,378.2124052,10153.88281,378.2132065,-2.118701547,15.741028,
1749,PI(15:0_18:1)-H,NL[18:1+162.05],LPA(R1)-H,C2,2,27,395.2205634,3881.268799,395.2204165,0.371682082,15.741028,
1749,PI(15:0_18:1)-H,NL[18:1+18.01],LPI(R1)-H2O-H,C1,2,32,539.2612395,13124.46875,539.2626765,-2.664856323,15.741028,
1749,PI(15:0_18:1)-H,NL[18:1+18.01]_13C1,LPI(R1)-H2O-H_13C1,ISO,2,33,540.2657495,4744.443359,540.2660315,-0.522014126,15.741028,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
1815,DGDG(18:3_18:3)+NH4,18:3+75.04,R1OCCC=O,C1,2,14,335.2568833,187347.6141,335.2580715,-3.544153899,11.27388488,
1815,DGDG(18:3_18:3)+NH4,18:3+75.04,R2OCCC=O,C1,2,14,335.2568833,187347.6141,335.2580715,-3.544153899,11.27388488,
1815,DGDG(18:3_18:3)+NH4,36:6+75.04,M-Hex2-NH3-H3O,C0,2,24,595.4701877,74466.61953,595.4720865,-3.188717884,11.27388488,
1815,DGDG(18:3_18:3)+NH4,36:6+93.05,M-Hex2-NH3-H,C0,2,25,613.4802361,674413.0069,613.4826515,-3.937076054,11.27388488,
1815,DGDG(18:3_18:3)+NH4,DGDG(36:6)+NH4,DGDG(36:6)+NH4,,2,30,954.6120352,132798.5152,954.6148505,-2.949145196,11.27388488,
2244,DGDG(18:3_18:3)+NH4,18:3+75.04,R1OCCC=O,C1,2,22,335.2568833,58152.07813,335.2580715,-3.544153899,11.179111,
2244,DGDG(18:3_18:3)+NH4,18:3+75.04,R2OCCC=O,C1,2,22,335.2568833,58152.07813,335.2580715,-3.544153899,11.179111,
2244,DGDG(18:3_18:3)+NH4,18:3+75.04_13C1,R1OCCC=O_13C1,ISO,2,23,336.2606851,15883.8916,336.2614265,-2.204797497,11.179111,
2244,DGDG(18:3_18:3)+NH4,18:3+75.04_13C1,R2OCCC=O_13C1,ISO,2,23,336.2606851,15883.8916,336.2614265,-2.204797497,11.179111,
2244,DGDG(18:3_18:3)+NH4,36:6+75.04,M-Hex2-NH3-H3O,C0,2,28,595.4701877,33212.27734,595.4720865,-3.188717884,11.179111,
2244,DGDG(18:3_18:3)+NH4,36:6+75.04_13C1,M-Hex2-NH3-H3O_13C1,ISO,2,29,596.4713436,10222.58887,596.4754415,-6.870147009,11.179111,
2244,DGDG(18:3_18:3)+NH4,36:6+93.05,M-Hex2-NH3-H,C0,2,31,613.4802361,220776.0313,613.4826515,-3.937076054,11.179111,
2244,DGDG(18:3_18:3)+NH4,36:6+93.05_13C1,M-Hex2-NH3-H_13C1,ISO,2,32,614.4835761,95060.28125,614.4860065,-3.955141742,11.179111,
2244,DGDG(18:3_18:3)+NH4,36:6+93.05_13C2,M-Hex2-NH3-H_13C2,ISO,2,33,615.488016,14194.37109,615.4893615,-2.185937773,11.179111,
2244,DGDG(18:3_18:3)+NH4,DGDG(36:6)+NH4,DGDG(36:6)+NH4,,2,37,954.62197,28294.22852,954.6148505,7.458061102,11.179111,
2244,DGDG(18:3_18:3)+NH4,DGDG(36:6)+NH4,DGDG(36:6)+NH4,,2,37,954.62197,28294.22852,954.6148505,7.458061102,11.179111,
2291,DGDG(18:3_18:3)+NH4,18:3+75.04,R1OCCC=O,C1,2,33,335.2575606,214463.5313,335.2580715,-1.523833421,11.355684,
2291,DGDG(18:3_18:3)+NH4,18:3+75.04,R2OCCC=O,C1,2,33,335.2575606,214463.5313,335.2580715,-1.523833421,11.355684,
2291,DGDG(18:3_18:3)+NH4,18:3+75.04_13C1,R1OCCC=O_13C1,ISO,2,34,336.2614949,54168.83203,336.2614265,0.203360933,11.355684,
2291,DGDG(18:3_18:3)+NH4,18:3+75.04_13C1,R2OCCC=O_13C1,ISO,2,34,336.2614949,54168.83203,336.2614265,0.203360933,11.355684,
2291,DGDG(18:3_18:3)+NH4,36:6+75.04,M-Hex2-NH3-H3O,C0,2,51,595.4712617,85244.60938,595.4720865,-1.385023167,11.355684,
2291,DGDG(18:3_18:3)+NH4,36:6+75.04_13C1,M-Hex2-NH3-H3O_13C1,ISO,2,52,596.4731575,36929.50391,596.4754415,-3.829065491,11.355684,
2291,DGDG(18:3_18:3)+NH4,36:6+93.05,M-Hex2-NH3-H,C0,2,54,613.4813796,772024.75,613.4826515,-2.073250675,11.355684,
2291,DGDG(18:3_18:3)+NH4,36:6+93.05_13C1,M-Hex2-NH3-H_13C1,ISO,2,55,614.484826,379456.9688,614.4860065,-1.921076289,11.355684,
2291,DGDG(18:3_18:3)+NH4,36:6+93.05_13C2,M-Hex2-NH3-H_13C2,ISO,2,56,615.487982,48000.31641,615.4893615,-2.241233911,11.355684,
2291,DGDG(18:3_18:3)+NH4,DGDG(36:6)+NH4,DGDG(36:6)+NH4,,2,62,954.6120352,87129.875,954.6148505,-2.949145196,11.355684,
2291,DGDG(18:3_18:3)+NH4,DGDG(36:6)+NH4,DGDG(36:6)+NH4,,2,62,954.6120352,87129.875,954.6148505,-2.949145196,11.355684,
2291,DGDG(18:3_18:3)+NH4,DGDG(36:6)+NH4,DGDG(36:6)+NH4,,2,62,954.6120352,87129.875,954.6148505,-2.949145196,11.355684,
2336,DGDG(18:3_18:3)+NH4,18:3+75.04,R1OCCC=O,C1,2,10,335.2573982,30811.30078,335.2580715,-2.00835476,11.533886,
2336,DGDG(18:3_18:3)+NH4,18:3+75.04,R2OCCC=O,C1,2,10,335.2573982,30811.30078,335.2580715,-2.00835476,11.533886,
2336,DGDG(18:3_18:3)+NH4,18:3+75.04_13C1,R1OCCC=O_13C1,ISO,2,11,336.2604803,4600.213379,336.2614265,-2.813672135,11.533886,
2336,DGDG(18:3_18:3)+NH4,18:3+75.04_13C1,R2OCCC=O_13C1,ISO,2,11,336.2604803,4600.213379,336.2614265,-2.813672135,11.533886,
2336,DGDG(18:3_18:3)+NH4,36:6+75.04,M-Hex2-NH3-H3O,C0,2,18,595.4679976,9423.179688,595.4720865,-6.866654488,11.533886,
2336,DGDG(18:3_18:3)+NH4,36:6+75.04_13C1,M-Hex2-NH3-H3O_13C1,ISO,2,19,596.4760212,3852.981689,596.4754415,0.971865542,11.533886,
2336,DGDG(18:3_18:3)+NH4,36:6+93.05,M-Hex2-NH3-H,C0,2,20,613.4807555,77782.35938,613.4826515,-3.09044376,11.533886,
2336,DGDG(18:3_18:3)+NH4,36:6+93.05_13C1,M-Hex2-NH3-H_13C1,ISO,2,21,614.4846147,39973.33594,614.4860065,-2.265001018,11.533886,
2336,DGDG(18:3_18:3)+NH4,36:6+93.05_13C2,M-Hex2-NH3-H_13C2,ISO,2,22,615.4895935,6945.376465,615.4893615,0.376947738,11.533886,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
2896,Hex1Cer(d30:1)+HCOO,d30:1+90.05,"NL[G,HCOOH]",C0,2,8,480.4415276,51497.54395,480.4422175,-1.436127427,11.479031,
2897,Hex1Cer(d30:1)+HCOO,d30:1+90.05_13C1,"NL[G,HCOOH]_13C1",ISO,2,3,481.4466734,18490.25963,481.4455725,2.286696654,11.495558,
3118,Hex1Cer(d30:1)+HCOO,d30:1+90.05,"NL[G,HCOOH]",C0,2,8,480.4415276,20632.66406,480.4422175,-1.436127427,11.479021,
3123,Hex1Cer(d30:1)+HCOO,d30:1+90.05_13C1,"NL[G,HCOOH]_13C1",ISO,2,3,481.4466734,10796.9668,481.4455725,2.286696654,11.495548,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
3467,Cer(d30:1)+HCOO,NL[46.00],M-H,C0,2,12,480.4410685,21235.06623,480.4422175,-2.391573016,12.824607,
3468,Cer(d30:1)+HCOO,NL[46.00]_13C1,M-H_13C1,ISO,2,5,481.445642,8303.571534,481.4455725,0.144310638,12.863686,
3528,Cer(d30:1)+HCOO,NL[46.00],M-H,C0,2,12,480.4410685,4219.277344,480.4422175,-2.391573016,12.824597,
3540,Cer(d30:1)+HCOO,NL[46.00]_13C1,M-H_13C1,ISO,2,5,481.445642,3782.712646,481.4455725,0.144310638,12.863676,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4207,SM(d36:2)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,3,168.042287,416796.6737,168.0431205,-4.960460975,14.875487,
4207,SM(d36:2)+HCOO,NL[60.02],M-CH3,C0,2,9,713.5620783,2800900.983,713.5602995,2.492808438,14.875487,
4208,SM(d36:2)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,7,168.0423436,149391.4759,168.0431205,-4.623195271,15.00662,
4208,SM(d36:2)+HCOO,NL[60.02]_13C1,M-CH3_13C1,ISO,2,10,714.5655524,72068.23807,714.5636545,2.655980087,15.00662,
4209,SM(d36:2)+HCOO,NL[60.02]_13C1,M-CH3_13C1,ISO,2,6,714.5646437,8603.595247,714.5636545,1.384253945,14.978765,
4520,SM(d36:2)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,3,168.042287,34411.88281,168.0431205,-4.960460975,14.875477,
4520,SM(d36:2)+HCOO,NL[60.02],M-CH3,C0,2,9,713.5620783,231250.1094,713.5602995,2.492808438,14.875477,
4551,SM(d36:2)+HCOO,NL[60.02]_13C1,M-CH3_13C1,ISO,2,6,714.5646437,8038.870605,714.5636545,1.384253945,14.978755,
4551,SM(d36:2)+HCOO,NL[60.02]_13C2,M-CH3_13C2,ISO,2,7,715.5643103,7975.65625,715.5670095,-3.772090336,14.978755,
4559,SM(d36:2)+HCOO,C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,7,168.0423436,146784.0625,168.0431205,-4.623195271,15.00661,
4559,SM(d36:2)+HCOO,C4 H11 N1 O4 P1_13C1,(P-CHO)-CH3-H_13C1,ISO,2,8,169.0462344,12590.97461,169.0464755,-1.426216387,15.00661,
4559,SM(d36:2)+HCOO,NL[60.02]_13C1,M-CH3_13C1,ISO,2,11,714.5655524,70810.39063,714.5636545,2.655980087,15.00661,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
4221,SM(d36:2)+HCOO+D9:(s),NL[60.02],M-CH3,C0,2,14,722.6198444,69417.13555,722.6167925,4.223421854,14.805301,
4222,SM(d36:2)+HCOO+D9:(s),C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,7,168.0423325,31730.57151,168.0431205,-4.689718874,14.922857,
4222,SM(d36:2)+HCOO+D9:(s),NL[60.02]_13C2,M-CH3_13C2,ISO,2,15,724.6233247,11543.46063,724.6235025,-0.24536887,14.922857,
4499,SM(d36:2)+HCOO+D9:(s),NL[60.02],M-CH3,C0,2,14,722.6198444,6898.74707,722.6167925,4.223421854,14.805291,
4534,SM(d36:2)+HCOO+D9:(s),C4 H11 N1 O4 P1,(P-CHO)-CH3-H,C0,2,7,168.0423325,30958.65039,168.0431205,-4.689718874,14.922847,
4534,SM(d36:2)+HCOO+D9:(s),C4 H11 N1 O4 P1_13C1,(P-CHO)-CH3-H_13C1,ISO,2,8,169.0463129,4068.081787,169.0464755,-0.962121205,14.922847,
4534,SM(d36:2)+HCOO+D9:(s),NL[60.02]_13C2,M-CH3_13C2,ISO,2,16,724.6233247,11262.63867,724.6235025,-0.24536887,14.922847,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
3619,Cer(d18:1_12:0)-H,12:0+16.01,FAMIDE(R2)-H,C1,2,9,198.1865317,7878.740982,198.1863375,0.979889014,12.869854,
3619,Cer(d18:1_12:0)-H,12:0+42.03,"NL[R1,H2O]",C1,2,10,224.2017386,20022.54281,224.2019875,-1.110211314,12.869854,
3619,Cer(d18:1_12:0)-H,d18:1+29.00,FRAG[R1]-H,C1,2,11,237.2221257,6181.48357,237.2223885,-1.107900828,12.869854,
3744,Cer(d18:1_12:0)-H,12:0+16.01,FAMIDE(R2)-H,C1,2,9,198.1865317,4890.570801,198.1863375,0.979889014,12.869844,
3744,Cer(d18:1_12:0)-H,12:0+42.03,"NL[R1,H2O]",C1,2,10,224.2017386,12428.59277,224.2019875,-1.110211314,12.869844,
3744,Cer(d18:1_12:0)-H,d18:1+29.00,FRAG[R1]-H,C1,2,11,237.2221257,3837.032227,237.2223885,-1.107900828,12.869844,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
2866,SM(d30:1)+HCOO,NL[60.02],M-CH3,C0,2,11,631.4841752,205546.7824,631.4820495,3.366150939,10.719325,
2908,SM(d30:1)+HCOO,NL[60.02],M-CH3,C0,2,11,631.4841752,65224.32813,631.4820495,3.366150939,10.719315,
,,,,,,,,,,,,
SpecId,LipidIon,ProName,ProKey,Category,Level,PeakIdx,ObsMz,ObsIty,CalcMz,Delta(ppm),MS2RT,Quant Group
3534,Hex1Cer(d18:1_12:0)+H,d18:1+44.05,SPH(R1)-H2O-CH2O,C01,2,0,252.2679092,3043.516034,252.2685755,-2.641129669,11.55907216,
3534,Hex1Cer(d18:1_12:0)+H,d18:1+56.05,SPH(R1)-2H2O,C01,2,1,264.2678506,26203.31541,264.2685755,-2.742750332,11.55907216,
3534,Hex1Cer(d18:1_12:0)+H,d18:1+74.06,SPH(R1)-H2O,C01,2,2,282.2800997,2504.273079,282.2791405,3.398179775,11.55907216,
3601,Hex1Cer(d18:1_12:0)+H,d18:1+44.05,SPH(R1)-H2O-CH2O,C01,2,13,252.2679092,5630.692871,252.2685755,-2.641129669,11.431995,
3601,Hex1Cer(d18:1_12:0)+H,d18:1+56.05,SPH(R1)-2H2O,C01,2,14,264.2678506,48477.75391,264.2685755,-2.742750332,11.431995,
3601,Hex1Cer(d18:1_12:0)+H,d18:1+74.06,SPH(R1)-H2O,C01,2,15,282.2800997,4633.060059,282.2791405,3.398179775,11.431995,
3703,Hex1Cer(d18:1_12:0)+H,d18:1+44.05,SPH(R1)-H2O-CH2O,C01,2,4,252.2689349,10024.00098,252.2685755,1.424590699,11.774285,
3703,Hex1Cer(d18:1_12:0)+H,d18:1+56.05,SPH(R1)-2H2O,C01,2,5,264.2680549,94448.75781,264.2685755,-1.969709907,11.774285,
3703,Hex1Cer(d18:1_12:0)+H,d18:1+74.06,SPH(R1)-H2O,C01,2,6,282.2791274,9574.680664,282.2791405,-0.046296123,11.774285,
